split,genre,file_path,filename,num_segments,num_selected_segments
val,blu12,blu12/blu12-3-Bukka White-Got Sick and Tired.m4a,blu12-3-Bukka White-Got Sick and Tired,26,24
test,brb01,brb01/brb01-3-Whodini-Magic’s Wand.m4a,brb01-3-Whodini-Magic’s Wand,44,24
test,brb01,brb01/brb01-9-Twilight 22-Electric Kingdom.m4a,brb01-9-Twilight 22-Electric Kingdom,18,24
train,brb01,brb01/brb01-8-Hashim-Al-Naafyish (The Soul).m4a,brb01-8-Hashim-Al-Naafyish (The Soul),24,24
train,brb01,brb01/brb01-7-The Jonzun Crew-Pack Jam.m4a,brb01-7-The Jonzun Crew-Pack Jam,24,24
train,brb01,brb01/brb01-5-Mantronix-Bassline.m4a,brb01-5-Mantronix-Bassline,14,24
train,brb01,brb01/brb01-2-C.O.D.-In the Bottle.m4a,brb01-2-C.O.D.-In the Bottle,14,24
train,brb01,brb01/brb01-4-Tyrone Brunson-The Smurf.m4a,brb01-4-Tyrone Brunson-The Smurf,24,24
train,brb01,brb01/brb01-10-Man Parrish-Boogie Down Bronx.m4a,brb01-10-Man Parrish-Boogie Down Bronx,22,24
train,brb01,brb01/brb01-1-The Arabian Prince-Situation Hot.m4a,brb01-1-The Arabian Prince-Situation Hot,18,24
val,brb01,brb01/brb01-0-Afrika Bambataa-Planet Rock.m4a,brb01-0-Afrika Bambataa-Planet Rock,24,24
val,brb01,brb01/brb01-6-Egyptian Lover-Egypt Egypt.m4a,brb01-6-Egyptian Lover-Egypt Egypt,26,24
test,brb02,brb02/brb02-4-DJ M@R-Phase Zero.m4a,brb02-4-DJ M@R-Phase Zero,16,24
test,brb02,brb02/brb02-8-Marc Hype-The Mexican.m4a,brb02-8-Marc Hype-The Mexican,20,24
train,brb02,brb02/brb02-10-Smoove-I’m A Man.m4a,brb02-10-Smoove-I’m A Man,16,24
train,brb02,brb02/brb02-1-Bomfunk MC’s-Freestyler.m4a,brb02-1-Bomfunk MC’s-Freestyler,18,24
train,brb02,brb02/brb02-6-Kava-The Gambler.m4a,brb02-6-Kava-The Gambler,18,24
train,brb02,brb02/brb02-3-eXtatic-The Panic.m4a,brb02-3-eXtatic-The Panic,12,24
train,brb02,brb02/brb02-11-Fader Gladiator & Das Lindenschmidt Orchestra-Beat Concerto.m4a,brb02-11-Fader Gladiator & Das Lindenschmidt Orchestra-Beat Concerto,22,24
train,brb02,brb02/brb02-0-The Flying Steps-Breakin’ It Down.m4a,brb02-0-The Flying Steps-Breakin’ It Down,12,24
train,brb02,brb02/brb02-9-RJD2-1976.m4a,brb02-9-RJD2-1976,10,24
train,brb02,brb02/brb02-7-Mex-Way of the Exploding Crate.m4a,brb02-7-Mex-Way of the Exploding Crate,14,24
val,brb02,brb02/brb02-2-Music Instructor-Rock Your Body.m4a,brb02-2-Music Instructor-Rock Your Body,14,24
val,brb02,brb02/brb02-5-DJ Pablo-Battle Time.m4a,brb02-5-DJ Pablo-Battle Time,12,24
test,brb03,brb03/brb03-4-Tony Faline-Feel the Funk.m4a,brb03-4-Tony Faline-Feel the Funk,28,24
test,brb03,brb03/brb03-5-Huda Hudia-C’mon Breakdown.m4a,brb03-5-Huda Hudia-C’mon Breakdown,32,24
train,brb03,brb03/brb03-1-DJ Icey-Escape.m4a,brb03-1-DJ Icey-Escape,28,24
train,brb03,brb03/brb03-6-Plump DJ’s-The Funk Hits the Fun.m4a,brb03-6-Plump DJ’s-The Funk Hits the Fun,58,24
train,brb03,brb03/brb03-7-Sol Brothers-That Elvis Track.m4a,brb03-7-Sol Brothers-That Elvis Track,26,24
train,brb03,brb03/brb03-2-Planet Soul-Set You Free (Fever Mix).m4a,brb03-2-Planet Soul-Set You Free (Fever Mix),38,24
train,brb03,brb03/brb03-0-Dynamix II-Just Give the DJ a Break.m4a,brb03-0-Dynamix II-Just Give the DJ a Break,14,24
train,brb03,brb03/brb03-3-DJ Baby Anne-Trippin’ the Bass.m4a,brb03-3-DJ Baby Anne-Trippin’ the Bass,22,24
val,brb03,brb03/brb03-8-Lionrock-Rude Boy Rock.m4a,brb03-8-Lionrock-Rude Boy Rock,18,24
test,brb04,brb04/brb04-3-Portishead-Glory Box.m4a,brb04-3-Portishead-Glory Box,20,24
test,brb04,brb04/brb04-0-DJ Shadow-In_Flux.m4a,brb04-0-DJ Shadow-In_Flux,48,24
train,brb04,brb04/brb04-7-UNKLE-Be There.m4a,brb04-7-UNKLE-Be There,20,24
train,brb04,brb04/brb04-6-Thievery Corporation-The Richest Man in Babylon.m4a,brb04-6-Thievery Corporation-The Richest Man in Babylon,14,24
train,brb04,brb04/brb04-4-Morcheeba-The Sea.m4a,brb04-4-Morcheeba-The Sea,22,24
train,brb04,brb04/brb04-5-Sneaker Pimps-6 Underground.m4a,brb04-5-Sneaker Pimps-6 Underground,14,24
train,brb04,brb04/brb04-1-Massive Attack-Unfinished Sympathy.m4a,brb04-1-Massive Attack-Unfinished Sympathy,20,24
train,brb04,brb04/brb04-8-Rob Dougan-Clubbed to Death.m4a,brb04-8-Rob Dougan-Clubbed to Death,12,24
val,brb04,brb04/brb04-2-Tricky-Aftermath.m4a,brb04-2-Tricky-Aftermath,16,24
test,brb05,brb05/brb05-6-Junkie XL-Billy Club.m4a,brb05-6-Junkie XL-Billy Club,16,24
test,brb05,brb05/brb05-3-The Prodigy-Smack My Bitch Up.m4a,brb05-3-The Prodigy-Smack My Bitch Up,22,24
train,brb05,brb05/brb05-4-Fatboy Slim-Right Here Right Now.m4a,brb05-4-Fatboy Slim-Right Here Right Now,24,24
train,brb05,brb05/brb05-0-The Chemical Brothers-Chemical Beats.m4a,brb05-0-The Chemical Brothers-Chemical Beats,18,24
train,brb05,brb05/brb05-2-The Crystal Method-Comin’ Back.m4a,brb05-2-The Crystal Method-Comin’ Back,14,24
train,brb05,brb05/brb05-11-Eboman-Donuts With Buddah.m4a,brb05-11-Eboman-Donuts With Buddah,12,24
train,brb05,brb05/brb05-1-Fluke-Absurd.m4a,brb05-1-Fluke-Absurd,14,24
train,brb05,brb05/brb05-9-Clint Mansell-We Got the Gun.m4a,brb05-9-Clint Mansell-We Got the Gun,18,24
train,brb05,brb05/brb05-10-Propellerheads-Spybreak!.m4a,brb05-10-Propellerheads-Spybreak!,16,24
train,brb05,brb05/brb05-5-Overseer-Basstrap.m4a,brb05-5-Overseer-Basstrap,14,24
val,brb05,brb05/brb05-8-Andy Hunter-Come On.m4a,brb05-8-Andy Hunter-Come On,26,24
val,brb05,brb05/brb05-7-Lunatic Calm-Leave You Far Behind.m4a,brb05-7-Lunatic Calm-Leave You Far Behind,12,24
test,brb06,brb06/brb06-8-Amira-My Desire (Dreem Teem RMX).m4a,brb06-8-Amira-My Desire (Dreem Teem RMX),12,24
test,brb06,brb06/brb06-4-DJ Luck & MC Neat-A Little Bit of Luck.m4a,brb06-4-DJ Luck & MC Neat-A Little Bit of Luck,14,24
train,brb06,brb06/brb06-1-MJ Cole-Sincere.m4a,brb06-1-MJ Cole-Sincere,22,24
train,brb06,brb06/brb06-10-Smokin’ Beats-Dreams.m4a,brb06-10-Smokin’ Beats-Dreams,30,24
train,brb06,brb06/brb06-7-Tuff Jam & Todd Edwards-Wanting Jesus.m4a,brb06-7-Tuff Jam & Todd Edwards-Wanting Jesus,20,24
train,brb06,brb06/brb06-0-Craig David ft Artful Dodger-Re-Rewind.m4a,brb06-0-Craig David ft Artful Dodger-Re-Rewind,16,24
train,brb06,brb06/brb06-5-T2 ft. Jodie-Heartbroken (Wideboys Mix).m4a,brb06-5-T2 ft. Jodie-Heartbroken (Wideboys Mix),16,24
train,brb06,brb06/brb06-2-Shanks & Bigfoot-Sweet Like Chocolate.m4a,brb06-2-Shanks & Bigfoot-Sweet Like Chocolate,14,24
train,brb06,brb06/brb06-11-Scott Garcia-It’s a London Thing.m4a,brb06-11-Scott Garcia-It’s a London Thing,14,24
train,brb06,brb06/brb06-3-Groove Chronicles-Stonecold.m4a,brb06-3-Groove Chronicles-Stonecold,22,24
val,brb06,brb06/brb06-9-Double 99-RIP Groove.m4a,brb06-9-Double 99-RIP Groove,14,24
val,brb06,brb06/brb06-6-So Solid Crew-21 Seconds.m4a,brb06-6-So Solid Crew-21 Seconds,20,24
test,brb07,brb07/brb07-3-Tayo-Fire Good.m4a,brb07-3-Tayo-Fire Good,26,24
test,brb07,brb07/brb07-9-Hybrid-Just For Today.m4a,brb07-9-Hybrid-Just For Today,32,24
train,brb07,brb07/brb07-5-Ils-Revolver.m4a,brb07-5-Ils-Revolver,24,24
train,brb07,brb07/brb07-8-Digital Witchcraft-Snowday.m4a,brb07-8-Digital Witchcraft-Snowday,34,24
train,brb07,brb07/brb07-6-PMT-Gyromancer.m4a,brb07-6-PMT-Gyromancer,30,24
train,brb07,brb07/brb07-4-DJ Friction & Spice-You Make Me Feel So Good.m4a,brb07-4-DJ Friction & Spice-You Make Me Feel So Good,34,24
train,brb07,brb07/brb07-1-Koma & Bones-Morpheus.m4a,brb07-1-Koma & Bones-Morpheus,20,24
train,brb07,brb07/brb07-7-Freq Nasty-Goose.m4a,brb07-7-Freq Nasty-Goose,14,24
train,brb07,brb07/brb07-10-Momu-Donner Pass.m4a,brb07-10-Momu-Donner Pass,36,24
val,brb07,brb07/brb07-2-Rennie Pilgrem-Paranoia.m4a,brb07-2-Rennie Pilgrem-Paranoia,26,24
val,brb07,brb07/brb07-0-Adam Freeland-We Want Your Soul.m4a,brb07-0-Adam Freeland-We Want Your Soul,34,24
test,brb08,brb08/brb08-5-Afronaught-Transcend Me.m4a,brb08-5-Afronaught-Transcend Me,30,24
test,brb08,brb08/brb08-0-IG Culture-Girl U Need a Change of Mind.m4a,brb08-0-IG Culture-Girl U Need a Change of Mind,18,24
train,brb08,brb08/brb08-1-Domu-Unfazed.m4a,brb08-1-Domu-Unfazed,34,24
train,brb08,brb08/brb08-7-Vikter Duplaix-Make A Baby.m4a,brb08-7-Vikter Duplaix-Make A Baby,26,24
train,brb08,brb08/brb08-2-Bugz in the Attic-It Don’t Work Like That.m4a,brb08-2-Bugz in the Attic-It Don’t Work Like That,24,24
train,brb08,brb08/brb08-6-Neon Phusion-Timeless Motion.m4a,brb08-6-Neon Phusion-Timeless Motion,22,24
train,brb08,brb08/brb08-3-Volcov-Sweet Love.m4a,brb08-3-Volcov-Sweet Love,20,24
train,brb08,brb08/brb08-8-New Sector Movements-Groove Now.m4a,brb08-8-New Sector Movements-Groove Now,28,24
val,brb08,brb08/brb08-4-Modaji-No Disguise.m4a,brb08-4-Modaji-No Disguise,22,24
test,brb09,brb09/brb09-9-Stanton Warriors-MPC.m4a,brb09-9-Stanton Warriors-MPC,12,24
test,brb09,brb09/brb09-8-Deekline-I Don’t Smoke.m4a,brb09-8-Deekline-I Don’t Smoke,24,24
train,brb09,brb09/brb09-3-Wiley-Eskimo.m4a,brb09-3-Wiley-Eskimo,16,24
train,brb09,brb09/brb09-0-Dizzee Rascal-Bonkers.m4a,brb09-0-Dizzee Rascal-Bonkers,18,24
train,brb09,brb09/brb09-6-Jammer-Destruction V.I.P..m4a,brb09-6-Jammer-Destruction V.I.P.,22,24
train,brb09,brb09/brb09-2-Lady Sovereign-Blah Blah.m4a,brb09-2-Lady Sovereign-Blah Blah,14,24
train,brb09,brb09/brb09-1-Roll Deep-When I’m Ere.m4a,brb09-1-Roll Deep-When I’m Ere,20,24
train,brb09,brb09/brb09-4-The Bug ft. Manga-Function.m4a,brb09-4-The Bug ft. Manga-Function,20,24
train,brb09,brb09/brb09-5-Musical Mob-Iron.m4a,brb09-5-Musical Mob-Iron,14,24
val,brb09,brb09/brb09-10-Chipmunk X Stormzy-Hear Dis.m4a,brb09-10-Chipmunk X Stormzy-Hear Dis,12,24
val,brb09,brb09/brb09-7-Skepta-Man.m4a,brb09-7-Skepta-Man,14,24
test,brb10,brb10/brb10-6-Addictive-Bad Girl.m4a,brb10-6-Addictive-Bad Girl,32,24
test,brb10,brb10/brb10-4-Supa D-Shake Loose.m4a,brb10-4-Supa D-Shake Loose,12,24
train,brb10,brb10/brb10-5-Karizma-Rock Away.m4a,brb10-5-Karizma-Rock Away,14,24
train,brb10,brb10/brb10-2-Smasher-Watch Your Back.m4a,brb10-2-Smasher-Watch Your Back,14,24
train,brb10,brb10/brb10-8-Omar & Zed Bias-Dancing.m4a,brb10-8-Omar & Zed Bias-Dancing,14,24
train,brb10,brb10/brb10-3-TS7-Heartlight.m4a,brb10-3-TS7-Heartlight,12,24
train,brb10,brb10/brb10-7-Mosca-Bax.m4a,brb10-7-Mosca-Bax,22,24
train,brb10,brb10/brb10-1-T2 ft. Jodie-Heartbroken.m4a,brb10-1-T2 ft. Jodie-Heartbroken,16,24
val,brb10,brb10/brb10-0-Dexplicit-Not Your Baby.m4a,brb10-0-Dexplicit-Not Your Baby,12,24
test,brb11,brb11/brb11-10-The Chainsmokers ft. Daya-Don't Let Me Down.m4a,brb11-10-The Chainsmokers ft. Daya-Don't Let Me Down,26,24
test,brb11,brb11/brb11-8-Hudson Mohawke-Chimes.m4a,brb11-8-Hudson Mohawke-Chimes,14,24
train,brb11,brb11/brb11-5-UZ-Trap Shit V17.m4a,brb11-5-UZ-Trap Shit V17,8,21
train,brb11,brb11/brb11-6-Bro Safari ft. DJ Craze-Spooked.m4a,brb11-6-Bro Safari ft. DJ Craze-Spooked,14,24
train,brb11,brb11/brb11-9-Aero Chord-Surface.m4a,brb11-9-Aero Chord-Surface,16,24
train,brb11,brb11/brb11-3-Yellow Claw-Shotgun ft. Rochelle.m4a,brb11-3-Yellow Claw-Shotgun ft. Rochelle,10,24
train,brb11,brb11/brb11-2-Flosstradamus ft. Casino-Mosh Pit.m4a,brb11-2-Flosstradamus ft. Casino-Mosh Pit,12,24
train,brb11,brb11/brb11-1-Baauer-Harlem Shake.m4a,brb11-1-Baauer-Harlem Shake,12,24
train,brb11,brb11/brb11-0-TNGHT-Higher Ground.m4a,brb11-0-TNGHT-Higher Ground,12,24
val,brb11,brb11/brb11-4-RL Grime-Scylla.m4a,brb11-4-RL Grime-Scylla,18,24
val,brb11,brb11/brb11-7-Troyboi-Afterhours.m4a,brb11-7-Troyboi-Afterhours,14,24
test,class,class/class-4-Debussy-Clair de Lune.m4a,class-4-Debussy-Clair de Lune,20,24
train,class,class/class-9-Mahler-Symphony No. 5 .m4a,class-9-Mahler-Symphony No. 5 ,294,24
train,class,class/class-5-Vivaldi-The Four Seasons.m4a,class-5-Vivaldi-The Four Seasons,228,24
train,class,class/class-8-Handel-Messiah .m4a,class-8-Handel-Messiah ,16,24
train,class,class/class-3-Tchaikovsky-Swan Lake Suite.m4a,class-3-Tchaikovsky-Swan Lake Suite,12,24
train,class,class/class-2-Mozart-Eine kleine Nachtmusik.m4a,class-2-Mozart-Eine kleine Nachtmusik,22,24
train,class,class/class-7-Ravel-Boléro.m4a,class-7-Ravel-Boléro,58,24
train,class,class/class-0-Beethoven-Symphony No. 9 _Ode to Joy_.m4a,class-0-Beethoven-Symphony No. 9 _Ode to Joy_,266,24
val,class,class/class-6-Chopin-Nocturne Op. 9 No. 2.m4a,class-6-Chopin-Nocturne Op. 9 No. 2,276,24
val,class,class/class-1-Bach-Toccata and Fugue in D Minor.m4a,class-1-Bach-Toccata and Fugue in D Minor,38,24
test,con01,con01/con01-9-Bloc Party-Banquet.m4a,con01-9-Bloc Party-Banquet,12,24
train,con01,con01/con01-1-Muse-Bliss.m4a,con01-1-Muse-Bliss,16,24
train,con01,con01/con01-4-Feeder-Feeling the Moment.m4a,con01-4-Feeder-Feeling the Moment,16,24
train,con01,con01/con01-7-Keane-Everybody’s Changing.m4a,con01-7-Keane-Everybody’s Changing,14,24
train,con01,con01/con01-0-Coldplay-Clocks.m4a,con01-0-Coldplay-Clocks,16,24
train,con01,con01/con01-3-Travis-Sing.m4a,con01-3-Travis-Sing,14,24
train,con01,con01/con01-8-Kaiser Chiefs-I Predict a Riot.m4a,con01-8-Kaiser Chiefs-I Predict a Riot,14,24
train,con01,con01/con01-5-Doves-Kingdom of Rust.m4a,con01-5-Doves-Kingdom of Rust,16,24
val,con01,con01/con01-2-Stereophonics-Dakota.m4a,con01-2-Stereophonics-Dakota,16,24
val,con01,con01/con01-6-Snow Patrol-Chasing Cars.m4a,con01-6-Snow Patrol-Chasing Cars,14,24
test,con02,con02/con02-5-Paramore-Emergency.m4a,con02-5-Paramore-Emergency,20,24
train,con02,con02/con02-1-My Chemical Romance-Welcome to the Black Parade.m4a,con02-1-My Chemical Romance-Welcome to the Black Parade,20,24
train,con02,con02/con02-9-The Rasmus-In the Shadows.m4a,con02-9-The Rasmus-In the Shadows,14,24
train,con02,con02/con02-8-Evanescence-Bring Me To Life.m4a,con02-8-Evanescence-Bring Me To Life,14,24
train,con02,con02/con02-7-The All-American Rejects – It Ends Tonight.m4a,con02-7-The All-American Rejects – It Ends Tonight,16,24
train,con02,con02/con02-0-Placebo-Pure Morning.m4a,con02-0-Placebo-Pure Morning,16,24
train,con02,con02/con02-2-Sunny Day Real Estate-Seven.m4a,con02-2-Sunny Day Real Estate-Seven,18,24
train,con02,con02/con02-4-Fall Out Boy-The Phoenix.m4a,con02-4-Fall Out Boy-The Phoenix,16,24
val,con02,con02/con02-6-Tokyo Hotel-Monsoon.m4a,con02-6-Tokyo Hotel-Monsoon,16,24
val,con02,con02/con02-3-Jimmy Eat World-Pain.m4a,con02-3-Jimmy Eat World-Pain,10,24
test,con03,con03/con03-8-Interpol-C’mere.m4a,con03-8-Interpol-C’mere,12,24
test,con03,con03/con03-9-Editors-Sugar.m4a,con03-9-Editors-Sugar,18,24
train,con03,con03/con03-5-The Libertines-Can’t Stand Me Now.m4a,con03-5-The Libertines-Can’t Stand Me Now,14,24
train,con03,con03/con03-4-The Vines-Ride.m4a,con03-4-The Vines-Ride,10,24
train,con03,con03/con03-3-The Hives-Tick Tick Boom.m4a,con03-3-The Hives-Tick Tick Boom,10,24
train,con03,con03/con03-7-The Dirtbombs-Chains of Love.m4a,con03-7-The Dirtbombs-Chains of Love,8,24
train,con03,con03/con03-1-The Strokes-Juicebox.m4a,con03-1-The Strokes-Juicebox,16,24
train,con03,con03/con03-6-Arctic Monkeys-Don’t Sit Down Cause I’ve Moved Your Chair.m4a,con03-6-Arctic Monkeys-Don’t Sit Down Cause I’ve Moved Your Chair,14,24
train,con03,con03/con03-0-The White Stripes-Seven Nation Army.m4a,con03-0-The White Stripes-Seven Nation Army,14,24
val,con03,con03/con03-2-The Black Keys-Lonely Boy.m4a,con03-2-The Black Keys-Lonely Boy,12,24
val,con03,con03/con03-10-Black Rebel Motorcycle Club-Love Burns.m4a,con03-10-Black Rebel Motorcycle Club-Love Burns,14,24
test,con04,con04/con04-6-Ahleuchatistas-Vanished.m4a,con04-6-Ahleuchatistas-Vanished,18,24
test,con04,con04/con04-4-Ozric Tentacles-Spirals in Hyperspace.m4a,con04-4-Ozric Tentacles-Spirals in Hyperspace,278,24
train,con04,con04/con04-7-Good Tiger-Where Are the Birds.m4a,con04-7-Good Tiger-Where Are the Birds,14,24
train,con04,con04/con04-1-The Mars Volta-Goliath.m4a,con04-1-The Mars Volta-Goliath,38,24
train,con04,con04/con04-0-Porcupine Tree-Anesthetize.m4a,con04-0-Porcupine Tree-Anesthetize,70,24
train,con04,con04/con04-8-Coheed & Cambria-In Keeping Secret of Silent Earth_ 3.m4a,con04-8-Coheed & Cambria-In Keeping Secret of Silent Earth_ 3,32,24
train,con04,con04/con04-5-Mystery Jets-Telomere.m4a,con04-5-Mystery Jets-Telomere,14,24
train,con04,con04/con04-3-Kayo Dot-Magnetism.m4a,con04-3-Kayo Dot-Magnetism,28,24
val,con04,con04/con04-2-Menomena-Plumage.m4a,con04-2-Menomena-Plumage,16,24
test,con05,con05/con05-3-Chromatics-Lady.m4a,con05-3-Chromatics-Lady,20,24
train,con05,con05/con05-5-Thom Yorke-Black Swan.m4a,con05-5-Thom Yorke-Black Swan,18,24
train,con05,con05/con05-0-Roÿksopp-What Else is There_.m4a,con05-0-Roÿksopp-What Else is There_,22,24
train,con05,con05/con05-9-Post War Years-All Eyes.m4a,con05-9-Post War Years-All Eyes,18,24
train,con05,con05/con05-2-Stereolab-Les Yper-Sound.m4a,con05-2-Stereolab-Les Yper-Sound,16,24
train,con05,con05/con05-8-The Notwist-Chemicals.m4a,con05-8-The Notwist-Chemicals,16,24
train,con05,con05/con05-7-Herrman & Kleine-Transalpin.m4a,con05-7-Herrman & Kleine-Transalpin,26,24
train,con05,con05/con05-6-The Postal Service-Such Great Heights.m4a,con05-6-The Postal Service-Such Great Heights,16,24
val,con05,con05/con05-4-Cherub-Doses & Mimosas.m4a,con05-4-Cherub-Doses & Mimosas,20,24
val,con05,con05/con05-1-Years & Years-King.m4a,con05-1-Years & Years-King,10,24
test,con06,con06/con06-6-Klaxons-Golden Skans.m4a,con06-6-Klaxons-Golden Skans,14,24
train,con06,con06/con06-9-Trash Fashion-It’s a Rave Dave.m4a,con06-9-Trash Fashion-It’s a Rave Dave,4,15
train,con06,con06/con06-3-!!!-Heart of Hearts.m4a,con06-3-!!!-Heart of Hearts,14,24
train,con06,con06/con06-1-Soulwax-NY Excuse.m4a,con06-1-Soulwax-NY Excuse,14,24
train,con06,con06/con06-0-LCD Soundsystem-Get Innocuous!.m4a,con06-0-LCD Soundsystem-Get Innocuous!,24,24
train,con06,con06/con06-2-Yeah Yeah Yeahs-Heads Will Roll.m4a,con06-2-Yeah Yeah Yeahs-Heads Will Roll,14,24
train,con06,con06/con06-5-The Infadels-Can’t Get Enough.m4a,con06-5-The Infadels-Can’t Get Enough,24,24
train,con06,con06/con06-4-The Rapture-Echoes.m4a,con06-4-The Rapture-Echoes,12,24
val,con06,con06/con06-7-New Young Pony Club-Ice Cream.m4a,con06-7-New Young Pony Club-Ice Cream,12,24
val,con06,con06/con06-8-Shitdisco-Reactor Party.m4a,con06-8-Shitdisco-Reactor Party,12,24
test,con07,con07/con07-9-Charalambides-Into the Earth.m4a,con07-9-Charalambides-Into the Earth,46,24
train,con07,con07/con07-3-Ed Sheeran-Photograph.m4a,con07-3-Ed Sheeran-Photograph,16,24
train,con07,con07/con07-2-Bear’s Den-Agape.m4a,con07-2-Bear’s Den-Agape,16,24
train,con07,con07/con07-4-First Aid Kit-My Silver Lining.m4a,con07-4-First Aid Kit-My Silver Lining,14,24
train,con07,con07/con07-7-Devendra Banhart-Baby.m4a,con07-7-Devendra Banhart-Baby,12,24
train,con07,con07/con07-0-Fleet Foxes-Mykonos.m4a,con07-0-Fleet Foxes-Mykonos,14,24
train,con07,con07/con07-1-Mumford & Sons-Little Lion Man.m4a,con07-1-Mumford & Sons-Little Lion Man,16,24
train,con07,con07/con07-6-Grizzly Bear-Two Weeks.m4a,con07-6-Grizzly Bear-Two Weeks,16,24
val,con07,con07/con07-8-Joanna Newson-Sapokanikan.m4a,con07-8-Joanna Newson-Sapokanikan,20,24
val,con07,con07/con07-5-CocoRosie-Lemonade.m4a,con07-5-CocoRosie-Lemonade,12,24
test,cou01,cou01/cou01-3-Roy Acuff-Great Speckled Bird.m4a,cou01-3-Roy Acuff-Great Speckled Bird,10,24
test,cou01,cou01/cou01-0-Jimmie Rodgers-Waiting for a Train.m4a,cou01-0-Jimmie Rodgers-Waiting for a Train,8,24
train,cou01,cou01/cou01-5-J.E. Mainer’s Mountaineers-Fatal Wreck of the Bus.m4a,cou01-5-J.E. Mainer’s Mountaineers-Fatal Wreck of the Bus,10,24
train,cou01,cou01/cou01-4-Goebel Reeves-The Drifter.m4a,cou01-4-Goebel Reeves-The Drifter,10,24
train,cou01,cou01/cou01-2-Hank Snow-I’ve Been Everywhere.m4a,cou01-2-Hank Snow-I’ve Been Everywhere,10,24
train,cou01,cou01/cou01-7-John Carson-Little Old Log Cabin in the Lane.m4a,cou01-7-John Carson-Little Old Log Cabin in the Lane,10,24
train,cou01,cou01/cou01-6-Carl Sprague-When the Work's All Done This Fall.m4a,cou01-6-Carl Sprague-When the Work's All Done This Fall,10,24
train,cou01,cou01/cou01-8-Harry McClintock-Hallelujah Bum Again.m4a,cou01-8-Harry McClintock-Hallelujah Bum Again,10,24
val,cou01,cou01/cou01-1-The Carter Family-Will You Miss Me When I’m Gone.m4a,cou01-1-The Carter Family-Will You Miss Me When I’m Gone,12,24
test,cou02,cou02/cou02-4-Spade Cooley-Miss Molly.m4a,cou02-4-Spade Cooley-Miss Molly,8,24
test,cou02,cou02/cou02-7-Billy Mize & Bob Wills-Across the Alley from the Alamo.m4a,cou02-7-Billy Mize & Bob Wills-Across the Alley from the Alamo,10,24
train,cou02,cou02/cou02-2-Hank Thompson-The King of Western Swing.m4a,cou02-2-Hank Thompson-The King of Western Swing,8,24
train,cou02,cou02/cou02-3-Cliff Bruner & his Texas Wanderers-Rackin’ It Back.m4a,cou02-3-Cliff Bruner & his Texas Wanderers-Rackin’ It Back,14,24
train,cou02,cou02/cou02-5-Asleep at the Wheel-Cotton Eyed Joe.m4a,cou02-5-Asleep at the Wheel-Cotton Eyed Joe,16,24
train,cou02,cou02/cou02-8-Pickin’ On Band-My Window Faces the South.m4a,cou02-8-Pickin’ On Band-My Window Faces the South,8,24
train,cou02,cou02/cou02-1-The Texas Playboys-San Antonio Rose.m4a,cou02-1-The Texas Playboys-San Antonio Rose,12,24
train,cou02,cou02/cou02-6-Merle Haggard-Cherokee Maiden.m4a,cou02-6-Merle Haggard-Cherokee Maiden,10,21
val,cou02,cou02/cou02-0-Musical Brownies-There’ll Be Some Changes Made.m4a,cou02-0-Musical Brownies-There’ll Be Some Changes Made,12,24
test,cou03,cou03/cou03-3-Lefty Frizzell-You Win Again.m4a,cou03-3-Lefty Frizzell-You Win Again,10,24
test,cou03,cou03/cou03-4-Ernest Tubb-I’m Walking the Floor Over You.m4a,cou03-4-Ernest Tubb-I’m Walking the Floor Over You,8,24
train,cou03,cou03/cou03-8-Kitty Wells-It Wasn’t God Who Made Honky Tonk Angels.m4a,cou03-8-Kitty Wells-It Wasn’t God Who Made Honky Tonk Angels,10,24
train,cou03,cou03/cou03-7-Rex Griffin-Lovesick Blues.m4a,cou03-7-Rex Griffin-Lovesick Blues,10,24
